id,title_link,position
176741,https://www.ncss.cn/student/jobs/05F18281D4EC0034E0630A01001599CC/detail.html,国际营销助理（温州）
177331,https://www.ncss.cn/student/jobs/05F4063D0CA700F2E0630A01001624E0/detail.html,内容运营实习生
177338,https://www.ncss.cn/student/jobs/05F4DCD0A22C01CEE0630A0100150214/detail.html,港航工程相关岗位（盘锦）
177354,https://www.ncss.cn/student/jobs/05F4DCD0A21E01CEE0630A0100150214/detail.html,电气机械相关岗位（盘锦）
177380,https://www.ncss.cn/student/jobs/060C54F6150D00C0E0630A01001512F5/detail.html,客服助理（温州）
177382,https://www.ncss.cn/student/jobs/060C54F6151200C0E0630A01001512F5/detail.html,供应链计划助理（温州）
177389,https://www.ncss.cn/student/jobs/060C54F6151E00C0E0630A01001512F5/detail.html,业务拓展助理（温州）
177683,https://www.ncss.cn/student/jobs/061B6B5869DA0126E0630A01001549AF/detail.html,干事
177880,https://www.ncss.cn/student/jobs/062C2EE20B4B0012E0630A010015C848/detail.html,会计
177892,https://www.ncss.cn/student/jobs/062F892F76A101A0E0630A0100152C6E/detail.html,蔚来顾问实习生
177896,https://www.ncss.cn/student/jobs/063490A4F2460110E0630A010016D0B5/detail.html,AI算法工程师（虚拟数字人）
177914,https://www.ncss.cn/student/jobs/063490A4F41B0110E0630A010016D0B5/detail.html,会计助理（温州）
178261,https://www.ncss.cn/student/jobs/063490A4F6D20110E0630A010016D0B5/detail.html,Java开发工程师（杭州）
178393,https://www.ncss.cn/student/jobs/0642D0742B4700C2E0630A01001616FF/detail.html,销售会计
178827,https://www.ncss.cn/student/jobs/06498510A44D001CE0630A0100154033/detail.html,良率工程师-格科半导体
178831,https://www.ncss.cn/student/jobs/06498510A455001CE0630A0100154033/detail.html,结构设计岗-中国航发商用
178834,https://www.ncss.cn/student/jobs/06498510A462001CE0630A0100154033/detail.html,焊接工艺工程师-上海柏楚电子
178836,https://www.ncss.cn/student/jobs/06498510A46F001CE0630A0100154033/detail.html,机器视觉测试工程师-上海柏楚电子
179228,https://www.ncss.cn/student/jobs/06498510A63D001CE0630A0100154033/detail.html,研发设计工程师
180496,https://www.ncss.cn/student/jobs/06E99D3728DD00C0E0630A010015E57E/detail.html,培训助理（嘉兴）
182132,https://www.ncss.cn/student/jobs/0740C9329EA9011CE0630A0100150C83/detail.html,计算机工程师
182273,https://www.ncss.cn/student/jobs/074C8544838C0072E0630A0100155D4C/detail.html,生产员
182646,https://www.ncss.cn/student/jobs/074F0900069801B6E0630A010015AF82/detail.html,会计（2023033）
182650,https://www.ncss.cn/student/jobs/074F0900069D01B6E0630A010015AF82/detail.html,药剂师（2023041）
182652,https://www.ncss.cn/student/jobs/074F0900069C01B6E0630A010015AF82/detail.html,药师（2023003）
182654,https://www.ncss.cn/student/jobs/074F090006A001B6E0630A010015AF82/detail.html,公共卫生管理（2023042）
182656,https://www.ncss.cn/student/jobs/074F090006A501B6E0630A010015AF82/detail.html,临床医师（2023001）
182658,https://www.ncss.cn/student/jobs/074F090006AF01B6E0630A010015AF82/detail.html,临床医师（2023006）
182659,https://www.ncss.cn/student/jobs/074F090006B001B6E0630A010015AF82/detail.html,影像技师（2023020）
182660,https://www.ncss.cn/student/jobs/074F090006A601B6E0630A010015AF82/detail.html,麻醉医师（2023014）
182662,https://www.ncss.cn/student/jobs/074F090006AB01B6E0630A010015AF82/detail.html,护士（2023034）
182664,https://www.ncss.cn/student/jobs/074F090006AD01B6E0630A010015AF82/detail.html,临床医师（2023002）
182668,https://www.ncss.cn/student/jobs/074F090006B101B6E0630A010015AF82/detail.html,护士（2023047）
183640,https://www.ncss.cn/student/jobs/076EE2EA459A0036E0630A0100156091/detail.html,深度学习视觉算法工程师（2024届应届生）(A227561)
184188,https://www.ncss.cn/student/jobs/0788DECB8F6501CCE0630A010015A7D9/detail.html,成都龙湖2024届工程仕官生
185182,https://www.ncss.cn/student/jobs/07949ADE089100DAE0630A010015E900/detail.html,人力资源专员
185230,https://www.ncss.cn/student/jobs/07971E9A16340096E0630A010015E838/detail.html,营运实习生
185940,https://www.ncss.cn/student/jobs/07A55E671703005CE0630A010016C007/detail.html,自控工程师（海外工程）
186293,https://www.ncss.cn/student/jobs/07D0F465163C00BAE0630A010015EED6/detail.html,DevOps研发工程师（成都）(J11661)
186309,https://www.ncss.cn/student/jobs/07D1CAF7D8F500FAE0630A010016FABA/detail.html,云计算数据库测试工程师（成都）(J11658)
186311,https://www.ncss.cn/student/jobs/07D1CAF7D8F600FAE0630A010016FABA/detail.html,云计算测试开发工程师（成都）(J11653)
186543,https://www.ncss.cn/student/jobs/07D9562903CD01A2E0630A010016E07F/detail.html,新媒体文案实习
186544,https://www.ncss.cn/student/jobs/07D9562903EF01A2E0630A010016E07F/detail.html,派驻银行支付结算岗
186562,https://www.ncss.cn/student/jobs/07D95629046301A2E0630A010016E07F/detail.html,生产储备干部
186579,https://www.ncss.cn/student/jobs/07D95629050901A2E0630A010016E07F/detail.html,【国家高新技术企业】北方集成电路技术创新中心（北京）有限公司2024届校园招聘进行中
186580,https://www.ncss.cn/student/jobs/07D9562904C401A2E0630A010016E07F/detail.html,技术类
186584,https://www.ncss.cn/student/jobs/07D95629051901A2E0630A010016E07F/detail.html,厨房部实习生
186623,https://www.ncss.cn/student/jobs/07DB034F930B006EE0630A010015CF2A/detail.html,直播运营
186625,https://www.ncss.cn/student/jobs/07DB034F931B006EE0630A010015CF2A/detail.html,理化检测员
186626,https://www.ncss.cn/student/jobs/07DB034F930F006EE0630A010015CF2A/detail.html,采购助理
186628,https://www.ncss.cn/student/jobs/07DB034F931D006EE0630A010015CF2A/detail.html,面料研发设计师
186629,https://www.ncss.cn/student/jobs/07DB034F9319006EE0630A010015CF2A/detail.html,电气运行员
186632,https://www.ncss.cn/student/jobs/07DB034F9323006EE0630A010015CF2A/detail.html,国际展销售
186633,https://www.ncss.cn/student/jobs/07DB034F92DC006EE0630A010015CF2A/detail.html,客房管家
186634,https://www.ncss.cn/student/jobs/07DB034F9326006EE0630A010015CF2A/detail.html,财务审计岗
186635,https://www.ncss.cn/student/jobs/07DB034F92E7006EE0630A010015CF2A/detail.html,餐饮形象岗
186637,https://www.ncss.cn/student/jobs/07DB034F935E006EE0630A010015CF2A/detail.html,市场拓展专员
186638,https://www.ncss.cn/student/jobs/07DB034F9352006EE0630A010015CF2A/detail.html,工艺技术储备干部
186639,https://www.ncss.cn/student/jobs/07DB034F935F006EE0630A010015CF2A/detail.html,市场业务代表
186640,https://www.ncss.cn/student/jobs/07DB034F9339006EE0630A010015CF2A/detail.html,采购储干
186641,https://www.ncss.cn/student/jobs/07DB034F93B9006EE0630A010015CF2A/detail.html,外贸业务员
186643,https://www.ncss.cn/student/jobs/07DB034F936E006EE0630A010015CF2A/detail.html,项目工程师
186644,https://www.ncss.cn/student/jobs/07DB034F933D006EE0630A010015CF2A/detail.html,直播运营
186646,https://www.ncss.cn/student/jobs/07DB034F9377006EE0630A010015CF2A/detail.html,经理接班人
186647,https://www.ncss.cn/student/jobs/07DB034F93DC006EE0630A010015CF2A/detail.html,销售
186648,https://www.ncss.cn/student/jobs/07DB034F934C006EE0630A010015CF2A/detail.html,物业客服
186650,https://www.ncss.cn/student/jobs/07DB034F93E2006EE0630A010015CF2A/detail.html,总经理助理
186651,https://www.ncss.cn/student/jobs/07DB034F93EC006EE0630A010015CF2A/detail.html,软件工程师
186652,https://www.ncss.cn/student/jobs/07DB034F9378006EE0630A010015CF2A/detail.html,物流管理管培生
186653,https://www.ncss.cn/student/jobs/07DB034F93EF006EE0630A010015CF2A/detail.html,制造和工艺工程师
186655,https://www.ncss.cn/student/jobs/07DB034F9404006EE0630A010015CF2A/detail.html,前端开发工程师
186656,https://www.ncss.cn/student/jobs/07DB034F947A006EE0630A010015CF2A/detail.html,国内销售
186657,https://www.ncss.cn/student/jobs/07DB034F939E006EE0630A010015CF2A/detail.html,客户开发
186658,https://www.ncss.cn/student/jobs/07DB034F949D006EE0630A010015CF2A/detail.html,销售助理
186660,https://www.ncss.cn/student/jobs/07DB034F93B6006EE0630A010015CF2A/detail.html,实验员
186662,https://www.ncss.cn/student/jobs/07DB034F94C2006EE0630A010015CF2A/detail.html,公益对接电话客服
186663,https://www.ncss.cn/student/jobs/07DB034F94D8006EE0630A010015CF2A/detail.html,理财经理
186664,https://www.ncss.cn/student/jobs/07DB034F9485006EE0630A010015CF2A/detail.html,电气工程师
186665,https://www.ncss.cn/student/jobs/07DB034F94C5006EE0630A010015CF2A/detail.html,电商物流专员
186666,https://www.ncss.cn/student/jobs/07DB034F943B006EE0630A010015CF2A/detail.html,采购专员
186667,https://www.ncss.cn/student/jobs/07DB034F94DD006EE0630A010015CF2A/detail.html,总经理助理
186668,https://www.ncss.cn/student/jobs/07DB034F94C8006EE0630A010015CF2A/detail.html,货代销售
186669,https://www.ncss.cn/student/jobs/07DB034F9457006EE0630A010015CF2A/detail.html,行政前台专员
186670,https://www.ncss.cn/student/jobs/07DB034F94F9006EE0630A010015CF2A/detail.html,施工员
186672,https://www.ncss.cn/student/jobs/07DB034F9472006EE0630A010015CF2A/detail.html,质量助理
186673,https://www.ncss.cn/student/jobs/07DB034F9476006EE0630A010015CF2A/detail.html,商务助理
186674,https://www.ncss.cn/student/jobs/07DB034F954D006EE0630A010015CF2A/detail.html,人事行政助理
187106,https://www.ncss.cn/student/jobs/07E0E15A1A9D00C4E0630A010015B202/detail.html,康复师
187109,https://www.ncss.cn/student/jobs/07E0E15A1A9E00C4E0630A010015B202/detail.html,中医
187121,https://www.ncss.cn/student/jobs/07E1B7ED3A000332E0630A0100163A7F/detail.html,Java开发-北京/成都/合肥
187172,https://www.ncss.cn/student/jobs/07E28E80F0E501FCE0630A010016A823/detail.html,影像科医师
187201,https://www.ncss.cn/student/jobs/07E5123BC8040192E0630A010015F139/detail.html,植保初级技术工
187262,https://www.ncss.cn/student/jobs/07EAF045B63C000EE0630A010016E15C/detail.html,采矿地测管技人员
187264,https://www.ncss.cn/student/jobs/07EAF045B63F000EE0630A010016E15C/detail.html,文秘
187266,https://www.ncss.cn/student/jobs/07EAF045B661000EE0630A010016E15C/detail.html,行政人事助理
187273,https://www.ncss.cn/student/jobs/07EAF045B764000EE0630A010016E15C/detail.html,项目经理助理 （非煤矿山方向）
187276,https://www.ncss.cn/student/jobs/07EAF045B7A7000EE0630A010016E15C/detail.html,2024国内销售代表
187279,https://www.ncss.cn/student/jobs/07EAF045B7A9000EE0630A010016E15C/detail.html,2024届技术工程师
187281,https://www.ncss.cn/student/jobs/07EAF045B763000EE0630A010016E15C/detail.html,初级Java开发工程师
187285,https://www.ncss.cn/student/jobs/07EAF045B765000EE0630A010016E15C/detail.html,项目经理助理 （智能矿山方向）
187286,https://www.ncss.cn/student/jobs/07EAF045B832000EE0630A010016E15C/detail.html,质量岗
187290,https://www.ncss.cn/student/jobs/07EAF045B8CD000EE0630A010016E15C/detail.html,IT流程类见习生
187295,https://www.ncss.cn/student/jobs/07EAF045B869000EE0630A010016E15C/detail.html,技术类
187298,https://www.ncss.cn/student/jobs/07EAF045B90F000EE0630A010016E15C/detail.html,销售管培生（五险一金、高温补贴、司龄津贴.....）
187299,https://www.ncss.cn/student/jobs/07EAF045B92D000EE0630A010016E15C/detail.html,技术研发人员
187300,https://www.ncss.cn/student/jobs/07EAF045B913000EE0630A010016E15C/detail.html,涉外别墅销售
187308,https://www.ncss.cn/student/jobs/07EAF045B8D6000EE0630A010016E15C/detail.html,质量管理类见习生
187323,https://www.ncss.cn/student/jobs/07EAF045BABB000EE0630A010016E15C/detail.html,新疆大学电气工程学院诚聘海内外英才
187327,https://www.ncss.cn/student/jobs/07EAF045BBDE000EE0630A010016E15C/detail.html,企划管理岗
187334,https://www.ncss.cn/student/jobs/07EAF045BCE0000EE0630A010016E15C/detail.html,研发培训生
187339,https://www.ncss.cn/student/jobs/07EAF045BA9F000EE0630A010016E15C/detail.html,2024届应届生（经管政法类）
187345,https://www.ncss.cn/student/jobs/07EAF045BDD2000EE0630A010016E15C/detail.html,管理培训生
187348,https://www.ncss.cn/student/jobs/07EAF045BEAB000EE0630A010016E15C/detail.html,C++开发工程师（初级）
187350,https://www.ncss.cn/student/jobs/07EAF045BEAD000EE0630A010016E15C/detail.html,能源、电气规划设计
187362,https://www.ncss.cn/student/jobs/07EAF045BFBD000EE0630A010016E15C/detail.html,工程设计
187363,https://www.ncss.cn/student/jobs/07EAF045BF64000EE0630A010016E15C/detail.html,品保培训生-工厂制程
187366,https://www.ncss.cn/student/jobs/07EAF045BFC6000EE0630A010016E15C/detail.html,研发工程师
187377,https://www.ncss.cn/student/jobs/07EAF045C0BF000EE0630A010016E15C/detail.html,技术管理岗
187381,https://www.ncss.cn/student/jobs/07EAF045C0C6000EE0630A010016E15C/detail.html,前台接待实习生
187388,https://www.ncss.cn/student/jobs/07EAF045C0E0000EE0630A010016E15C/detail.html,仪器分析岗
187389,https://www.ncss.cn/student/jobs/07EBC6D85D3E0156E0630A010015EE27/detail.html,设备工程师
187391,https://www.ncss.cn/student/jobs/07EBC6D85D340156E0630A010015EE27/detail.html,工艺工程师
187394,https://www.ncss.cn/student/jobs/07EBC6D85D480156E0630A010015EE27/detail.html,现场管理
187397,https://www.ncss.cn/student/jobs/07EBC6D85D490156E0630A010015EE27/detail.html,抛丸助理工程师
187410,https://www.ncss.cn/student/jobs/07EBC6D85DAD0156E0630A010015EE27/detail.html,产品检验员
187411,https://www.ncss.cn/student/jobs/07EBC6D85D6B0156E0630A010015EE27/detail.html,法务储备 （法学+英语/西语/俄语双专业）
187414,https://www.ncss.cn/student/jobs/07EBC6D85D7E0156E0630A010015EE27/detail.html,计量工程师
187417,https://www.ncss.cn/student/jobs/07EBC6D85D810156E0630A010015EE27/detail.html,模具工程师
187419,https://www.ncss.cn/student/jobs/07EBC6D85E490156E0630A010015EE27/detail.html,材料类
187420,https://www.ncss.cn/student/jobs/07EBC6D85DBC0156E0630A010015EE27/detail.html,工艺助理
187421,https://www.ncss.cn/student/jobs/07EBC6D85D850156E0630A010015EE27/detail.html,设备管理工程师
187422,https://www.ncss.cn/student/jobs/07EBC6D85E4B0156E0630A010015EE27/detail.html,其他理工类
187423,https://www.ncss.cn/student/jobs/07EBC6D85E650156E0630A010015EE27/detail.html,算法工程师
187425,https://www.ncss.cn/student/jobs/07EBC6D85D870156E0630A010015EE27/detail.html,采购专员
187426,https://www.ncss.cn/student/jobs/07EBC6D85EA00156E0630A010015EE27/detail.html,高中各学科教师
187427,https://www.ncss.cn/student/jobs/07EBC6D85E620156E0630A010015EE27/detail.html,客户经理
187428,https://www.ncss.cn/student/jobs/07EBC6D85F140156E0630A010015EE27/detail.html,宴会实习生
187432,https://www.ncss.cn/student/jobs/07EBC6D85F1D0156E0630A010015EE27/detail.html,助理管家实习生
187435,https://www.ncss.cn/student/jobs/07EBC6D85EBE0156E0630A010015EE27/detail.html,小学数学教师
187440,https://www.ncss.cn/student/jobs/07EBC6D85F490156E0630A010015EE27/detail.html,前台服务员
187444,https://www.ncss.cn/student/jobs/07EBC6D85F630156E0630A010015EE27/detail.html,质量检验检测
187452,https://www.ncss.cn/student/jobs/07EBC6D85FFC0156E0630A010015EE27/detail.html,现场服务工程师
187454,https://www.ncss.cn/student/jobs/07EBC6D85FCC0156E0630A010015EE27/detail.html,销售经理岗
187457,https://www.ncss.cn/student/jobs/07EBC6D85FFF0156E0630A010015EE27/detail.html,售后服务工程师
187468,https://www.ncss.cn/student/jobs/07EBC6D8673D0156E0630A010015EE27/detail.html,招生实习生
187512,https://www.ncss.cn/student/jobs/07EBC6D868180156E0630A010015EE27/detail.html,生产管理储备干部
187548,https://www.ncss.cn/student/jobs/07EBC6D8687C0156E0630A010015EE27/detail.html,商业领导力管培项目
187564,https://www.ncss.cn/student/jobs/07EF2126E3A20178E0630A010015AF56/detail.html,三维设计师
187565,https://www.ncss.cn/student/jobs/07EF2126E3A50178E0630A010015AF56/detail.html,剪辑师
187567,https://www.ncss.cn/student/jobs/07EF2126E3B10178E0630A010015AF56/detail.html,发行实习生
187568,https://www.ncss.cn/student/jobs/07EF2126E3A60178E0630A010015AF56/detail.html,网络营销新媒体
187569,https://www.ncss.cn/student/jobs/07EC9D6CAB23003AE0630A0100160E97/detail.html,短视频账号运营
187576,https://www.ncss.cn/student/jobs/07EF2126E3C40178E0630A010015AF56/detail.html,投资管理
187577,https://www.ncss.cn/student/jobs/07EF2126E3C60178E0630A010015AF56/detail.html,小学英语教师
187579,https://www.ncss.cn/student/jobs/07EF2126E4010178E0630A010015AF56/detail.html,小学科学教师
187580,https://www.ncss.cn/student/jobs/07EF2126E4130178E0630A010015AF56/detail.html,嵌入式软硬件工程师（集群机器人）
187581,https://www.ncss.cn/student/jobs/07EF2126E3C70178E0630A010015AF56/detail.html,小学语文教师
187583,https://www.ncss.cn/student/jobs/07EF2126E3C90178E0630A010015AF56/detail.html,编剧
187586,https://www.ncss.cn/student/jobs/07EF2126E3930178E0630A010015AF56/detail.html,招投标/造价岗（23/24届）
187587,https://www.ncss.cn/student/jobs/07EF2126E3D00178E0630A010015AF56/detail.html,摄影摄像
187588,https://www.ncss.cn/student/jobs/07EF2126E3D70178E0630A010015AF56/detail.html,工程技术员
187589,https://www.ncss.cn/student/jobs/07EF2126E41C0178E0630A010015AF56/detail.html,服装带货主播
187590,https://www.ncss.cn/student/jobs/07EF2126E4150178E0630A010015AF56/detail.html,电子工程师/技术员
187591,https://www.ncss.cn/student/jobs/07EF2126E4180178E0630A010015AF56/detail.html,游戏策划（2024届）
187592,https://www.ncss.cn/student/jobs/07EF2126E3E10178E0630A010015AF56/detail.html,小学美术教师
187595,https://www.ncss.cn/student/jobs/07EF2126E44D0178E0630A010015AF56/detail.html,创意美术老师
187598,https://www.ncss.cn/student/jobs/07EF2126E3F50178E0630A010015AF56/detail.html,销售管培生
187599,https://www.ncss.cn/student/jobs/07EF2126E4660178E0630A010015AF56/detail.html,直播运营
187600,https://www.ncss.cn/student/jobs/07EF2126E4000178E0630A010015AF56/detail.html,小学数学教师
187602,https://www.ncss.cn/student/jobs/07EF2126E4CD0178E0630A010015AF56/detail.html,产品设计管培生（24届校招）
187603,https://www.ncss.cn/student/jobs/07EF2126E4B60178E0630A010015AF56/detail.html,分镜师
187604,https://www.ncss.cn/student/jobs/07EF2126E4C70178E0630A010015AF56/detail.html,高级宴会服务师
187605,https://www.ncss.cn/student/jobs/07EF2126E46F0178E0630A010015AF56/detail.html,私域运营（24届）
187606,https://www.ncss.cn/student/jobs/07EF2126E4D10178E0630A010015AF56/detail.html,招投标人员
187607,https://www.ncss.cn/student/jobs/07EF2126E4720178E0630A010015AF56/detail.html,电梯维保技术员
187608,https://www.ncss.cn/student/jobs/07EF2126E48B0178E0630A010015AF56/detail.html,营销管培生
187609,https://www.ncss.cn/student/jobs/07EF2126E4DA0178E0630A010015AF56/detail.html,投资拓展
187610,https://www.ncss.cn/student/jobs/07EF2126E4930178E0630A010015AF56/detail.html,物控计划员
187611,https://www.ncss.cn/student/jobs/07EF2126E4DF0178E0630A010015AF56/detail.html,品质专员（日语）
187613,https://www.ncss.cn/student/jobs/07EF2126E4E40178E0630A010015AF56/detail.html,线上运营
187615,https://www.ncss.cn/student/jobs/07EF2126E51A0178E0630A010015AF56/detail.html,资深平面设计师
187620,https://www.ncss.cn/student/jobs/07EF2126E5290178E0630A010015AF56/detail.html,策划岗
187622,https://www.ncss.cn/student/jobs/07EF2126E52D0178E0630A010015AF56/detail.html,校园推广大使
187623,https://www.ncss.cn/student/jobs/07EF2126E5420178E0630A010015AF56/detail.html,门店储备干部
187625,https://www.ncss.cn/student/jobs/07EF2126E5640178E0630A010015AF56/detail.html,模具设计工程师
187626,https://www.ncss.cn/student/jobs/07EF2126E56B0178E0630A010015AF56/detail.html,运维工程师
187628,https://www.ncss.cn/student/jobs/07EF2126E5330178E0630A010015AF56/detail.html,营销培训生
187629,https://www.ncss.cn/student/jobs/07EF2126E5700178E0630A010015AF56/detail.html,技术储备
187630,https://www.ncss.cn/student/jobs/07EF2126E5730178E0630A010015AF56/detail.html,礼宾员
187631,https://www.ncss.cn/student/jobs/07EF2126E5190178E0630A010015AF56/detail.html,结构工程师助理
187632,https://www.ncss.cn/student/jobs/07EF2126E5460178E0630A010015AF56/detail.html,行政助理
187633,https://www.ncss.cn/student/jobs/07EF2126E5750178E0630A010015AF56/detail.html,质量检验员
187634,https://www.ncss.cn/student/jobs/07EF2126E5710178E0630A010015AF56/detail.html,宾客关系主任
187635,https://www.ncss.cn/student/jobs/07EF2126E54E0178E0630A010015AF56/detail.html,科研助理实习生（低碳技术）
187636,https://www.ncss.cn/student/jobs/07EF2126E5780178E0630A010015AF56/detail.html,大堂吧服务员
187637,https://www.ncss.cn/student/jobs/07EF2126E5760178E0630A010015AF56/detail.html,水疗康乐接待
187638,https://www.ncss.cn/student/jobs/07EF2126E5500178E0630A010015AF56/detail.html,工艺工程师
187642,https://www.ncss.cn/student/jobs/07EF2126E5900178E0630A010015AF56/detail.html,储备店长
187643,https://www.ncss.cn/student/jobs/07EF2126E5600178E0630A010015AF56/detail.html,非标设备工艺设计
187644,https://www.ncss.cn/student/jobs/07EF2126E59E0178E0630A010015AF56/detail.html,体验设计师
187645,https://www.ncss.cn/student/jobs/07EF2126E57B0178E0630A010015AF56/detail.html,业务员
187646,https://www.ncss.cn/student/jobs/07EF2126E5860178E0630A010015AF56/detail.html,财务部部员
187647,https://www.ncss.cn/student/jobs/07EF2126E5B70178E0630A010015AF56/detail.html,抖音直播间场控
187648,https://www.ncss.cn/student/jobs/07EF2126E5DA0178E0630A010015AF56/detail.html,中国美术学院校园大使招聘
187650,https://www.ncss.cn/student/jobs/07EF2126E5BA0178E0630A010015AF56/detail.html,商务管培生
187651,https://www.ncss.cn/student/jobs/07EF2126E5BC0178E0630A010015AF56/detail.html,运营助理
187652,https://www.ncss.cn/student/jobs/07EF2126E5DE0178E0630A010015AF56/detail.html,游戏研发工程师（2024届）
187653,https://www.ncss.cn/student/jobs/07EF2126E5F20178E0630A010015AF56/detail.html,电商运营专员
187654,https://www.ncss.cn/student/jobs/07EF2126E5F30178E0630A010015AF56/detail.html,摄像
187655,https://www.ncss.cn/student/jobs/07EF2126E5BE0178E0630A010015AF56/detail.html,外贸业务员
187657,https://www.ncss.cn/student/jobs/07EF2126E6210178E0630A010015AF56/detail.html,货代销售
187658,https://www.ncss.cn/student/jobs/07EF2126E5FC0178E0630A010015AF56/detail.html,中餐服务员
187659,https://www.ncss.cn/student/jobs/07EF2126E5C10178E0630A010015AF56/detail.html,国内市场开发
187660,https://www.ncss.cn/student/jobs/07EF2126E6260178E0630A010015AF56/detail.html,嵌入式软件工程师
187662,https://www.ncss.cn/student/jobs/07EF2126E5FF0178E0630A010015AF56/detail.html,礼宾员
187663,https://www.ncss.cn/student/jobs/07EF2126E5C20178E0630A010015AF56/detail.html,视频剪辑
187665,https://www.ncss.cn/student/jobs/07EF2126E6090178E0630A010015AF56/detail.html,创意研发
187666,https://www.ncss.cn/student/jobs/07EF2126E5C50178E0630A010015AF56/detail.html,饰品设计师
187667,https://www.ncss.cn/student/jobs/07EF2126E5CA0178E0630A010015AF56/detail.html,数码后期
187668,https://www.ncss.cn/student/jobs/07EF2126E61C0178E0630A010015AF56/detail.html,销售工程师
187670,https://www.ncss.cn/student/jobs/07EF2126E6440178E0630A010015AF56/detail.html,景观设计师
187671,https://www.ncss.cn/student/jobs/07EF2126E61E0178E0630A010015AF56/detail.html,采购专员/助理
187673,https://www.ncss.cn/student/jobs/07EF2126E6200178E0630A010015AF56/detail.html,成本会计
187674,https://www.ncss.cn/student/jobs/07EF2126E6930178E0630A010015AF56/detail.html,共·赴热爱 创·见未来 横店集团2024届校园招聘简章
187675,https://www.ncss.cn/student/jobs/07EF2126E69E0178E0630A010015AF56/detail.html,喜苗管培生
187676,https://www.ncss.cn/student/jobs/07EF2126E64B0178E0630A010015AF56/detail.html,车间实习生
187677,https://www.ncss.cn/student/jobs/07EF2126E6560178E0630A010015AF56/detail.html,商务运营
187678,https://www.ncss.cn/student/jobs/07EF2126E6590178E0630A010015AF56/detail.html,销售管培生
187679,https://www.ncss.cn/student/jobs/07EF2126E65C0178E0630A010015AF56/detail.html,器件研发工程师
187680,https://www.ncss.cn/student/jobs/07EF2126E65D0178E0630A010015AF56/detail.html,文创产品设计师
187681,https://www.ncss.cn/student/jobs/07EF2126E6A10178E0630A010015AF56/detail.html,工艺技术员
187682,https://www.ncss.cn/student/jobs/07EF2126E6A40178E0630A010015AF56/detail.html,行政岗实习生
187683,https://www.ncss.cn/student/jobs/07EF2126E6A80178E0630A010015AF56/detail.html,供应商管理员
187685,https://www.ncss.cn/student/jobs/07EF2126E6AC0178E0630A010015AF56/detail.html,艺术管理专业教学老师
187688,https://www.ncss.cn/student/jobs/07EF2126E6AE0178E0630A010015AF56/detail.html,产品经理
187689,https://www.ncss.cn/student/jobs/07EF2126E66E0178E0630A010015AF56/detail.html,前台礼宾
187690,https://www.ncss.cn/student/jobs/07EF2126E6BD0178E0630A010015AF56/detail.html,财务管理岗
187691,https://www.ncss.cn/student/jobs/07EF2126E67C0178E0630A010015AF56/detail.html,审计助理
187693,https://www.ncss.cn/student/jobs/07EF2126E6E30178E0630A010015AF56/detail.html,24届定向培训生（商品企划）
187694,https://www.ncss.cn/student/jobs/07EF2126E6E90178E0630A010015AF56/detail.html,肯德基管理培训生
187695,https://www.ncss.cn/student/jobs/07EF2126E67D0178E0630A010015AF56/detail.html,机械设计师
187699,https://www.ncss.cn/student/jobs/07EF2126E67E0178E0630A010015AF56/detail.html,评估助理
187700,https://www.ncss.cn/student/jobs/07EF2126E7030178E0630A010015AF56/detail.html,视频拍摄岗
187701,https://www.ncss.cn/student/jobs/07EF2126E6CE0178E0630A010015AF56/detail.html,运营管培生
187703,https://www.ncss.cn/student/jobs/07EF2126E68F0178E0630A010015AF56/detail.html,视频剪辑
187704,https://www.ncss.cn/student/jobs/07EF2126E6D10178E0630A010015AF56/detail.html,业务助理
187706,https://www.ncss.cn/student/jobs/07EF2126E6DD0178E0630A010015AF56/detail.html,三维设计师
187707,https://www.ncss.cn/student/jobs/07EF2126E7110178E0630A010015AF56/detail.html,审计员（宁波分所）2024秋招
187708,https://www.ncss.cn/student/jobs/07EF2126E72A0178E0630A010015AF56/detail.html,管培生
187709,https://www.ncss.cn/student/jobs/07EF2126E7230178E0630A010015AF56/detail.html,资产评估助理
187710,https://www.ncss.cn/student/jobs/07EF2126E7160178E0630A010015AF56/detail.html,助理评估师
187712,https://www.ncss.cn/student/jobs/07EF2126E7840178E0630A010015AF56/detail.html,3D创意动画设计师
187713,https://www.ncss.cn/student/jobs/07EF2126E7200178E0630A010015AF56/detail.html,分行管培生
187714,https://www.ncss.cn/student/jobs/07EF2126E72E0178E0630A010015AF56/detail.html,电气工程师
187715,https://www.ncss.cn/student/jobs/07EF2126E7410178E0630A010015AF56/detail.html,工艺工程师
187716,https://www.ncss.cn/student/jobs/07EF2126E74A0178E0630A010015AF56/detail.html,采购管培生
187717,https://www.ncss.cn/student/jobs/07EF2126E7930178E0630A010015AF56/detail.html,文案管培生
187718,https://www.ncss.cn/student/jobs/07EF2126E74B0178E0630A010015AF56/detail.html,人力资源管培生
187719,https://www.ncss.cn/student/jobs/07EF2126E7A30178E0630A010015AF56/detail.html,新媒体运营
187720,https://www.ncss.cn/student/jobs/07EF2126E7510178E0630A010015AF56/detail.html,插画讲师
187721,https://www.ncss.cn/student/jobs/07EF2126E7A40178E0630A010015AF56/detail.html,IT专员
187722,https://www.ncss.cn/student/jobs/07EF2126E7580178E0630A010015AF56/detail.html,货代销售
